@relation 'resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144-weka.filters.unsupervised.attribute.Remove-R37-40,42-43'

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute H numeric

@data
-62,37,33,-18,1,-15,-42,6,22,-1,80,20,-30,0,16,11,73,17,-44,-4,1,-12,-16,6,-41,22,0,20,-11,-10,-74,12,13,-3,-4,-17,122
-68,-2,9,15,217,6,-41,18,11,197,297,22,-34,21,25,50,31,-12,-57,11,24,9,1,-2,-47,5,39,14,14,-11,-46,-20,24,13,1,6,95
-45,18,21,0,-9,-3,29,7,56,-16,-11,-4,2355,19,48,25,-5,-18,-5,12,5,29,10,-21,-26,-2,-12,1,1,-6,-14,5,-1,20,19,14,25
-38,9,42,35,14,-12,-45,4,6,3,8,3,-28,25,31,119,18,1,-29,27,99,1123,-2,-9,-49,19,1559,827,-2,-8,-38,-15,78,10,14,-2,-25
-45,5,281,49,20,8,-46,15,239,10,31,-8,-48,-16,34,6,5,-6,-42,-7,50,-4,16,-2,-48,-9,32,22,5,10,-44,-7,25,-14,-5,15,175
-44,28,23,77,32,-9,-38,-1,17,95,60,9,-39,-38,10,0,-13,-12,-41,-6,37,7,-1,-20,-50,18,26,19,25,-3,-49,5,6,17,4,9,78
-28,-27,-27,-2,-6,9,-17,28,35,-9,76,3,-19,-10,17,32,72,11,-32,-16,11,8,-4,12,-38,10,21,-29,3,21,-40,-14,2,-14,2,-4,123
-40,8,25,20,202,-5,-30,-1,25,171,301,34,-35,-15,28,60,6,30,-33,9,10,-24,2,24,-12,-30,11,1,-7,6,-26,-3,23,19,21,17,96
-27,-16,59,-1,-14,20,28,-14,28,-23,18,7,2372,-21,36,-6,-4,-3,10,2,51,5,1,18,1,-2,47,1,-2,-6,-18,-34,30,-3,14,15,26
-13,-23,13,-31,-10,6,-16,0,15,6,11,32,-20,-4,37,-3,10,40,-44,0,3,-20,-3,36,-36,-19,10,-2,9,14,-34,-11,11,-2,-4,10,56
-51,-31,292,49,9,-2,-33,9,239,28,-15,30,-23,-3,41,-13,-10,36,-34,19,60,-14,-3,9,-20,-7,33,-18,9,-2,-24,11,25,13,-4,-18,176
-54,4,47,79,11,-13,-47,-5,1,86,55,18,-17,-8,-3,-33,-11,4,-4,-3,0,-8,-12,0,-38,3,31,1,-3,-17,-38,4,34,12,-3,-5,78
0,-16,22,1,8,-68,14,-6,4,-9,79,-49,29,-7,15,12,65,-66,15,29,18,0,5,-83,30,6,32,0,12,-84,2,-3,5,-32,-8,-65,132
199,13,58,-12,0,-49,658,15,31,-24,-2,-62,74,14,37,-5,3,-82,46,37,18,5,5,-69,36,29,23,10,3,-66,53,9,47,-4,-8,-60,-50
17,20,53,21,11,-79,25,17,41,21,29,-76,28,27,205,1401,28,-64,41,-17,1094,58,-2,-88,49,17,85,17,-10,-80,33,18,47,38,-3,-72,-124
13,-25,-3,71,25,-80,18,2,31,54,60,-55,10,17,27,-15,-8,-64,-16,6,5,15,15,-67,-1,-7,17,-2,-5,-62,15,-8,28,-6,4,-60,80
12,9,6,7,0,-55,33,-24,-22,25,3,-67,20,21,2,-32,2,-59,44,12,32,4,8,-71,41,10,-24,11,69,18,-11,3,41,4,66,4,-75
52,25,21,-9,9,-73,2,11,17,22,77,-28,35,4,25,20,73,-53,1,1,23,-4,8,-64,25,31,34,8,-6,-84,25,6,30,2,-2,-77,134
-4,5,30,13,27,-62,14,-3,3,97,281,18,36,27,4,209,64,-44,27,8,17,2,2,-68,21,29,34,17,5,-74,14,16,27,30,-4,-67,113
25,24,31,4,-10,-50,6,20,15,37,21,-30,11,30,192,1431,17,-16,6,24,1099,78,3,-30,-23,8,47,34,-25,-47,1,17,56,29,-9,-44,-125
2,30,14,-2,-11,-39,19,13,32,35,0,-57,14,30,231,55,7,-12,1,4,94,-6,10,-41,24,8,21,15,-5,-32,9,32,51,8,-5,-29,-89
-17,43,18,41,16,-41,23,7,30,76,48,-32,4,14,27,-1,1,-49,25,5,9,13,4,-18,-2,2,-6,0,6,-19,37,9,-2,3,0,-21,80
-22,3,36,-18,-18,-49,14,12,35,-3,10,-45,-4,18,24,-12,6,-19,19,34,6,22,9,-36,28,14,-14,14,68,52,22,29,12,-2,54,33,-75
8,-28,3,-1,-5,-45,-20,20,6,18,63,7,-13,18,-30,22,46,-35,18,31,3,0,-6,-29,20,16,34,-2,-1,-27,-2,32,7,1,-1,-20,134
28,13,19,-5,18,-17,27,-9,8,98,276,16,4,-15,9,211,43,-42,11,18,2,11,9,-53,-2,37,3,-12,15,-34,12,-11,3,12,5,-13,113
167,4,14,20,-6,-26,662,32,20,2,-8,-27,55,6,3,-8,11,-41,10,12,27,9,8,-18,6,14,-22,-7,11,-37,45,-2,18,-20,-2,-41,-50
71,9,-22,-17,-12,-39,151,15,21,-6,-8,-38,447,17,23,8,-2,-45,37,17,39,24,1,-29,-6,11,16,13,4,-29,-3,6,-68,1,-6,-34,75
25,32,35,36,-10,-28,-3,15,34,55,12,-49,-16,4,146,1428,-1,-29,42,19,1082,78,-3,-17,1,0,48,9,-5,-19,33,41,13,30,-15,-34,-125
16,26,30,1,-26,-39,5,-1,14,-2,-10,-52,13,-16,247,47,18,-32,-1,35,128,-4,4,-39,23,17,40,19,0,-29,30,23,56,10,2,-23,-89
8,17,9,66,21,-22,25,1,-57,49,45,-17,15,15,36,11,-1,-39,25,28,5,22,12,-45,2,22,25,9,10,-37,-16,26,-10,-2,-5,-31,80
-23,31,17,-11,14,-46,-22,0,-6,3,-11,-42,35,21,-6,-12,11,-27,20,-2,14,19,10,-20,1,25,11,7,75,64,16,30,-42,5,64,46,-75
-27,-14,4,22,-9,-56,9,5,23,1,60,-4,6,39,30,11,59,4,-1,1,-6,9,-2,-22,0,19,13,-23,-5,-41,12,1,12,9,9,-33,134
29,44,17,-15,29,-5,13,-8,7,140,267,34,6,0,11,236,52,-42,5,-8,-14,21,-6,-45,24,9,20,3,23,-38,3,-9,-18,1,16,-32,113
180,34,24,-16,6,-15,644,5,-35,13,5,-8,12,26,-46,-9,7,-8,7,27,-9,-18,-9,-19,9,30,0,-14,-16,-6,17,30,39,-36,-15,-9,-50
5,36,4,38,-14,-26,8,20,2,18,6,-14,-9,29,184,1410,3,-31,26,33,1088,58,-3,-21,1,12,43,23,0,-27,15,7,14,-4,15,-37,-125
8,35,8,-26,-16,-38,-1,31,8,7,-5,-42,7,13,197,24,-13,-51,28,56,103,-6,-14,-51,6,20,69,13,-25,-58,6,17,28,-4,-17,-47,-89
33,25,14,-38,8,-81,21,31,24,-20,15,-71,25,42,31,1,15,-91,54,23,-7,-3,-8,-94,39,36,34,-10,55,-38,20,18,9,-26,57,-54,-74
35,-2,-2,25,-4,-112,20,4,16,114,242,-120,57,-24,4,240,266,-99,25,5,13,-13,-1,-124,53,15,-14,-1,-15,-117,25,-16,3,-2,4,-139,128
1296,-1,42,-23,-4,35,219,-19,14,7,3,-76,68,-23,-29,-3,-22,-115,45,-9,8,8,-15,-124,51,5,5,19,-19,-124,69,-13,-1,-11,-5,-117,-81
49,16,6,0,-13,-110,155,34,-4,10,-17,-102,78,-9,-6,7,12,-118,41,7,33,78,8,-120,29,-42,-36,0,-9,-114,9,17,-13,-20,-7,-123,109
37,19,3,1562,21,-98,15,9,594,1083,-2,-111,38,15,-10,34,-1,-134,41,14,2,30,-8,-131,37,10,18,37,-7,-116,31,-21,37,48,-7,-110,128
30,28,10,56,29,-124,-7,-11,13,74,41,-104,39,15,17,-18,4,-122,41,17,2,-16,-10,-96,47,28,19,11,-10,-125,32,-7,-19,-22,14,-134,83
17,26,34,1,3,-138,33,5,-38,-8,-6,-110,40,5,9,20,-18,-120,34,-8,21,19,-17,-120,35,4,18,20,31,-117,21,7,-2,7,58,-122,-67
39,-30,18,-1,-35,-119,34,36,18,18,40,-111,19,28,0,7,30,-131,37,19,27,-7,9,-112,45,12,8,-36,-25,-118,36,0,-1,26,-21,-120,143
60,-19,-27,7,0,-107,20,-7,-18,79,254,-113,64,20,27,215,265,-112,15,20,14,12,-8,-123,39,-15,16,19,-20,-110,19,-29,24,-19,3,-125,130
1248,28,14,-10,-25,-69,251,0,-50,-6,-24,-86,82,1,30,-6,-21,-118,42,16,-37,-15,-38,-129,57,19,37,10,-22,-95,57,4,41,8,-14,-122,100
-2,1,22,13,-8,-118,-4,-22,1,-23,-19,-145,5,-5,-29,-28,-6,-134,-2,7,288,116,-20,-123,0,18,239,50,-1,-135,18,-16,0,-4,-12,-136,2
-24,23,-1,55,21,-131,-7,-14,4,56,24,-124,6,-14,6,22,-10,-143,-15,3,1,24,-9,-118,8,6,5,-11,6,-108,19,13,9,12,6,-113,83
14,13,8,-2,-3,-63,8,2,13,-1,4,-52,57,6,-12,-8,10,-63,38,13,16,-4,-4,-66,3,2,14,14,63,-44,4,14,15,3,64,-52,-67
45,-11,-19,8,0,-59,22,-4,-5,6,42,-59,13,-35,-17,-9,44,-45,31,-5,-17,-10,-10,-60,24,-7,12,-9,-13,-63,45,2,8,0,1,-59,143
1218,24,17,-2,-7,106,250,2,17,11,1,66,49,-17,-11,-6,-5,-63,42,-4,15,18,5,-61,65,6,17,3,1,-74,81,-7,42,10,-18,-60,-81
39,9,39,1572,20,-51,22,-19,555,1075,-6,-69,12,-12,28,48,0,-62,10,-28,14,13,-19,-70,26,-29,-18,-2,-12,-78,19,-13,6,29,-10,-66,128
-12,-15,76,0,-16,-67,36,-22,37,-17,-1,-59,27,9,-41,-11,-13,-51,31,-5,263,120,-12,-66,37,5,265,33,8,-58,33,-4,41,12,12,-63,2
4,19,20,-3,-13,-74,39,-47,23,-12,-9,-60,35,6,-32,-2,-12,-63,2,7,19,-9,3,-51,29,-14,-36,3,7,-62,-1,17,-26,-19,14,-53,-67
6,-37,-11,7,-6,-62,32,1,-4,-9,48,-58,3,-8,-9,12,39,-48,34,21,15,14,9,-51,5,11,16,-2,-12,-56,12,-19,1,-24,3,-53,-37
44,16,3,-1,6,-71,29,-22,-22,98,237,-49,42,16,27,214,260,-54,44,4,5,-6,13,-56,12,-16,0,-12,-1,-70,17,10,4,3,7,-76,130
1269,10,23,-10,-3,24,235,-31,-11,-6,-8,-31,38,2,19,5,6,-59,33,6,17,8,-12,-50,47,2,15,-17,-6,-56,56,-22,79,-3,-10,-53,-81
4,-44,6,21,-15,-34,117,10,25,5,0,60,70,-18,-3,6,-5,2366,48,5,30,47,1286,-2,18,-12,-22,-6,33,-37,-6,0,-37,-1,-3,-50,110
24,-37,-27,1576,39,-43,24,-1,628,1083,2,-55,12,17,52,35,-1,-40,2,-15,12,-11,-29,-74,10,-28,52,22,11,-52,39,4,63,28,17,-41,128
20,4,-18,83,54,-14,-12,-6,-16,37,35,-26,41,5,6,1,-10,-26,41,-16,15,-33,1,-43,15,-19,15,16,-14,-33,20,-24,17,19,3,-31,83
18,21,27,6,0,15,8,19,3,-13,-16,8,19,-30,12,-21,-18,7,-6,-4,3,25,-2,39,18,23,-21,-5,49,24,13,10,41,5,47,24,-67
-30,-2,-18,17,-64,182,-12,22,0,8,-42,201,-20,-1,13,22,-32,198,-50,6,35,6,-63,184,-16,19,15,21,-55,182,-16,22,16,5,-56,185,147
-4,17,27,20,-58,201,-20,23,11,60,182,184,3,-7,25,124,178,181,-23,-14,40,52,-45,193,-5,12,22,19,-52,189,-21,14,-4,17,-51,189,144
839,-26,18,23,17,138,5,8,26,3,-22,93,1,32,10,-8,-25,105,21,-8,-27,-14,-19,107,31,30,41,18,-36,113,2307,-5,-2,22,-16,94,-109
-8,1,89,26,-13,100,0,1,30,10,-46,96,-32,6,4,11,-37,86,-13,6,50,45,5,94,-6,-25,-42,459,119,102,10,0,64,797,23,91,20
15,24,245,52,-28,108,19,10,58,15,-24,91,16,13,2,5,-22,102,-5,29,39,27,-17,111,-2,3,16,26,-6,102,-4,-5,238,131,-1,107,90
-21,-16,17,62,22,89,-29,27,11,49,19,75,-18,-17,30,29,-17,95,-13,0,11,2,-10,98,-31,2,5,7,-22,100,-12,-1,12,-15,-18,113,85
-40,-18,6,17,-9,106,-20,8,11,48,213,117,30,-1,10,112,234,115,-10,21,9,20,-12,94,-13,13,21,20,-13,89,-38,-11,7,9,-20,107,143
854,12,-27,6,-11,98,41,-10,-41,-22,-28,109,17,20,-1,25,-31,106,26,8,-18,29,-43,112,41,-9,41,7,-27,72,2307,10,54,19,-22,94,-109
-10,10,46,26,-18,115,-13,-5,43,50,-33,93,7,20,5,42,-13,106,-20,-11,23,51,9,109,3,3,-47,470,159,91,5,0,81,771,29,81,20
-17,22,194,48,-24,75,-29,26,81,24,-30,104,-16,-3,47,35,-44,81,13,21,7,17,-19,102,-6,1,-32,18,-24,100,5,25,292,131,-6,114,91
-10,2,15,64,-2,82,-14,-5,47,33,17,87,-1,27,-4,-2,-22,107,6,0,16,21,-28,101,-30,-17,37,-1,-17,103,-6,25,22,22,-8,100,84
-14,-30,23,18,-19,81,-11,11,25,11,17,88,-10,7,21,17,-8,118,-26,17,-10,8,-15,108,-23,2,7,-6,-25,97,10,20,11,24,-20,97,147
-50,16,23,13,-14,30,-1,22,24,67,221,57,-5,-12,11,136,246,45,0,41,21,34,10,30,-14,25,24,16,3,53,-27,23,12,30,-7,37,143
846,-13,6,45,70,78,34,30,23,20,-2,65,29,-20,25,-2,-7,46,16,-12,34,14,-20,25,57,29,61,17,10,37,2307,21,4,-9,-22,44,-110
-10,40,241,48,2,52,-9,4,75,13,2,54,3,9,33,12,-32,43,-7,25,-2,33,-16,25,-23,8,9,35,-7,40,23,30,255,118,-1,74,91
-7,-19,7,-13,-2,52,-37,15,-7,1,20,43,-20,19,-2,20,37,51,9,33,7,1,-11,17,-9,26,15,18,-14,40,-15,19,9,34,-13,35,147
-33,28,8,28,-7,45,-7,24,29,58,223,62,-12,12,16,121,236,45,-4,-6,30,13,5,21,-18,12,14,13,16,36,14,11,5,-2,-3,51,146
828,17,20,8,22,63,69,18,9,9,-9,46,12,21,34,20,-20,50,7,8,12,14,3,42,66,7,18,4,0,71,2307,20,37,13,-9,32,-109
20,7,233,48,-3,51,-13,26,49,15,-8,28,-12,19,54,24,-8,47,-11,14,28,12,8,35,-18,12,34,33,12,36,8,33,268,137,17,62,91
-10,6,8,-25,-33,-33,-34,-10,-3,-16,-35,-48,-10,-13,14,1,-33,-47,-6,18,21,20,-38,-38,-34,7,25,-40,51,-19,-17,-14,5,20,-8,-35,-3
-44,-9,21,1,-27,-34,-40,24,1,13,90,-20,16,12,14,63,178,-36,-8,3,12,84,-12,-46,-9,19,9,30,-19,-51,-8,-1,-4,24,-18,-40,159
13,22,-6,-20,-16,-27,-9,13,8,18,-23,-44,-28,9,29,10,-7,-41,13,1,21,840,68,-33,-13,5,135,611,-19,-31,-11,16,22,37,-33,-20,-72
-18,6,77,119,-17,-18,-14,43,223,99,-30,-50,12,-12,67,1,-31,-33,2,-10,42,9,-20,-37,-8,8,-3,16,-28,-48,-10,5,20,15,-28,-48,-168
-18,-9,7,5,5,13,19,-4,8,-9,-13,-6,32,-14,-1,2,-7,-3,80,-12,2,-2,-9,-11,2332,21,14,-22,5,5,26,-6,-38,20,-16,9,-144
-14,16,-29,26,16,-10,3,-1,-11,-2,14,3,-14,6,-2,-1,63,-1,15,5,24,34,2332,-11,-12,4,38,34,25,-2,-17,3,5,18,-20,1,-179
-12,-30,39,5,-19,-4,-4,32,28,20,-6,-2,-35,2,-10,-5,-33,0,-51,-16,0,22,-11,-6,-32,-27,-33,5,-17,-12,-31,-5,35,9,3,-4,45
-11,3,62,109,6,-1,16,26,210,78,4,-8,-21,-9,52,19,-20,-24,-5,12,55,-1,14,-15,-10,9,27,26,-12,-13,-35,21,20,-16,-20,-13,-168
-12,-12,42,12,-8,3,3,6,12,18,-20,-33,-18,0,16,-6,-18,-12,-28,-26,-25,-18,-2,3,7,1,-5,-14,63,6,-19,17,15,-15,7,3,-2
-28,-8,19,14,-21,-23,-25,-11,12,35,97,-17,-10,11,27,79,200,-14,-15,-3,16,61,20,-10,7,-5,7,-3,9,-6,9,34,17,0,3,3,158
5,-10,-18,-18,11,306,-3,11,31,5,-19,-9,55,4,21,-15,3,-13,96,17,50,13,-17,6,2332,4,45,-11,-5,-6,25,3,17,31,54,-1,-144
-14,-25,5,10,6,13,-11,-1,2,-11,102,6,-11,-2,17,71,212,17,0,9,-3,67,7,-13,-35,3,8,-10,0,-14,-3,-8,-16,19,20,16,159
-26,-17,-11,10,-14,13,-11,-5,-30,9,2,28,2,1,-1,15,-6,13,-27,1,2,13,0,5,-12,-12,-34,-2,-3,4,-19,5,-8,12,-6,-29,45
-24,16,53,124,10,8,6,-6,183,86,1,-4,-6,13,60,0,5,-16,-12,28,50,31,1,-22,7,-5,16,-8,-2,5,-8,16,33,-5,9,5,-168
35,-16,3,17,58,-24,18,22,23,16,4,-27,20,9,0,19,3,0,30,4,16,-5,17,6,24,10,18,1,15,0,29,7,-10,-19,6,-6,28
7,-2,11,15,6,-13,46,2,-5,5,11,-1,15,-6,7,58,84,-12,36,-3,13,83,163,-6,35,26,5,21,19,-17,34,-2,-4,7,15,-29,175
22,18,-31,-8,58,-11,13,-25,34,-6,6,-20,-9,-3,7,-12,4,-27,10,-2,14,23,9,-30,26,3,-17,26,29,-3,36,8,-68,6,27,-14,29
16,-22,-8,31,29,-18,-2,1,4,28,24,-20,8,-10,16,9,39,-5,31,13,18,4,44,-10,0,5,2,34,25,-18,-9,-4,11,44,11,-31,-130
-3,-38,25,21,12,-23,14,20,-19,152,197,8,-2,-6,19,593,89,7,26,21,33,34,19,-15,28,-10,10,13,-5,-23,22,-3,-35,17,23,-15,-167
19,18,48,-10,-3,-26,5,9,16,27,10,-20,35,14,243,111,23,-9,21,-28,206,35,30,-11,44,11,28,5,14,-7,12,-16,79,-2,6,-28,-85
13,42,0,2,-5,-21,28,-17,9,1,0,1,24,15,18,61,75,-11,8,19,4,93,178,9,5,2,-9,-19,20,-15,16,-21,5,-20,0,5,175
-11,21,-21,10,39,-21,39,18,-19,-1,6,-16,-2,-2,-13,-6,3,8,1,0,-35,2,-3,-10,-17,8,16,32,32,-10,14,27,-25,3,11,5,29
9,20,-2,-15,11,13,7,15,15,12,20,-1,37,43,13,17,19,19,132,32,12,7,21,12,-13,13,-5,18,283,-12,11,16,10,-39,45,-1,-172
29,5,-22,13,50,2,10,0,-16,1,0,-5,7,16,17,26,56,-10,36,23,21,6,365,-12,-6,4,17,17,2327,-6,51,27,-20,49,19,-28,-130
6,30,-4,5,27,-13,26,9,-5,159,188,12,4,26,46,618,106,44,-2,17,40,35,0,-10,32,30,2,34,17,9,-8,-10,-48,10,24,-9,-167
-22,15,31,25,13,-16,10,4,8,3,7,2,16,11,1,71,84,-3,15,23,23,103,171,0,-12,-18,14,29,13,-2,6,10,-4,-16,-2,-20,175
35,11,-36,0,22,-2,-4,7,-16,-6,20,-6,19,29,236,86,14,4,24,23,230,46,22,-5,-1,-5,54,-16,2,-9,2,20,43,9,20,12,-85
14,11,-30,8,4,-3,34,1,1,23,19,-14,15,37,15,49,87,-12,6,24,11,83,171,5,10,13,-17,9,9,-7,10,-12,-14,12,-4,-1,174
25,13,-16,-5,26,13,-11,12,5,138,191,33,22,12,20,586,87,32,33,16,14,35,10,-12,10,30,42,15,9,-6,20,19,-10,26,9,-7,-168
9,8,1,-2,48,88,-42,23,13,19,25,68,-1,21,-38,1,30,93,19,28,-17,2,26,92,6,8,-33,13,13,64,13,39,-3,26,22,68,52
7,36,11,15,11,51,13,13,-9,24,21,76,61,28,21,11,12,57,27,8,12,-3,253,54,-2,21,39,8,17,34,-25,-2,5,38,9,31,159
-17,25,82,8,4,50,15,34,-1,22,6,55,6,36,33,-3,14,47,8,8,22,33,14,30,9,-3,188,122,24,42,23,21,60,6,6,45,23
8,-8,11,19,10,11,1,3,30,29,12,29,35,40,16,49,36,53,51,23,2,47,111,53,15,48,33,25,-12,40,2,35,7,3,7,37,-164
3,-5,15,23,34,43,-22,32,14,18,16,46,-2,29,18,18,2,56,16,-4,-15,-9,13,30,1,37,-11,7,11,35,2,1,33,1,12,34,54
12,14,-35,31,3,38,19,39,-5,35,15,63,52,28,46,13,11,42,14,29,25,22,236,28,19,4,-16,-6,8,37,23,11,13,-6,12,48,157
35,15,9,535,98,32,15,31,62,374,-12,38,16,20,73,40,18,16,10,37,43,-17,5,3,30,9,-1,19,23,25,36,-6,20,42,40,40,93
12,8,-31,17,-12,16,38,14,-9,7,1,25,73,-25,6,24,29,33,30,-6,-1,17,239,10,-11,22,-4,20,23,32,22,-1,13,8,0,15,158
10,-29,42,14,2,13,3,18,-25,8,6,13,7,9,-58,16,-18,16,-3,-22,62,32,11,24,22,-6,203,113,22,25,42,2,133,12,7,28,24
3,16,-14,1,3,16,29,27,6,47,13,21,2,-9,3,40,31,23,4,-11,2,44,135,24,-5,8,-1,28,2,13,35,33,-13,34,12,21,-164
3,7,-24,16,35,20,-40,9,-31,23,49,21,-13,-19,-14,26,11,16,0,-15,-12,12,4,13,34,-7,10,20,0,12,-11,8,-45,32,13,9,-87
-14,12,86,16,4,-2,-7,-33,38,36,8,7,-15,10,30,34,5,-7,0,3,13,48,16,25,-7,-5,182,114,9,22,31,-18,145,23,-7,-7,23
-2,-8,16,25,51,27,6,-31,13,41,56,-1,-28,-18,-4,10,25,5,-6,-3,10,21,24,14,-21,3,-20,-15,21,27,7,-7,-10,20,24,10,50
-7,23,-2,-38,22,10,-20,5,-7,24,17,4,11,15,-10,20,67,20,18,12,31,50,126,11,29,28,2,8,40,-6,30,5,18,-15,21,7,-150
1,0,44,40,1058,-10,4,17,-1,15,46,-1,-17,11,-10,-1,16,5,13,32,8,8,33,7,22,21,11,1,23,8,32,-15,-1,20,7,-6,-41
-31,13,28,36,42,-3,10,11,-4,11,20,10,5,19,-29,27,18,6,15,0,30,15,50,-1,-14,6,2,598,128,23,11,25,72,477,49,2,-8
38,-6,173,75,17,10,31,35,101,20,17,30,13,3,54,4,30,19,-8,-7,20,16,7,8,21,33,27,28,24,-2,13,10,127,115,22,22,131
-38,12,8,42,55,10,5,5,11,16,49,23,23,-12,-17,10,18,21,7,-25,25,11,0,19,7,-15,-14,13,29,-6,23,15,-6,12,8,-1,50
6,19,0,6,18,30,23,18,5,-5,28,13,14,-2,-15,0,47,29,30,38,31,44,139,7,-12,8,1,23,33,7,14,7,-3,15,26,16,-149
20,-6,21,34,1056,4,19,8,-14,17,54,17,24,4,-2,15,35,18,-1,21,-3,-12,15,7,20,-8,-14,-25,7,2,18,22,-13,20,23,4,-40
37,41,25,23,13,25,4,6,-4,4,19,2,16,-3,-17,27,22,8,-9,9,11,35,38,14,-2,39,21,610,159,10,20,18,59,457,46,25,-7
-5,-21,181,89,26,14,-4,18,79,37,21,11,-5,-9,52,21,23,9,24,-5,3,30,8,16,28,4,16,2,6,-12,-9,1,97,111,32,14,131
2,-8,13,17,28,0,11,-18,34,54,28,-8,30,34,0,8,15,-4,31,13,7,1,22,10,20,10,20,13,8,10,30,31,25,44,21,-13,50
11,23,45,30,15,-17,12,20,8,16,15,-6,23,21,22,33,55,15,-5,13,22,42,124,11,21,31,21,39,29,0,38,3,12,25,3,8,-150
35,-23,-13,25,16,13,36,-6,6,35,-5,8,36,29,40,38,63,2,-9,10,-4,11,28,0,12,40,20,14,27,-5,35,25,-15,0,9,-3,118
23,19,31,21,16,8,17,11,29,17,23,-1,8,9,-6,37,16,-1,14,4,28,7,14,-9,23,17,14,607,144,19,17,13,79,486,36,5,-8
39,-8,216,100,5,-10,63,24,42,54,25,2,29,5,54,23,19,-6,20,23,7,33,17,2,17,16,-10,-3,13,-15,31,0,127,119,25,12,130
8,26,7,10,26,3,-1,-5,18,2,24,18,18,-9,12,25,65,18,16,7,21,38,137,14,15,4,46,41,24,1,-7,39,34,6,23,-5,-151
8,25,-19,81,47,-38,34,9,10,46,15,-13,29,19,-7,19,2,11,41,16,12,28,17,2,1,-3,25,9,4,-2,20,-16,-3,31,9,-10,68
54,1,21,40,15,26,46,20,7,15,4,31,23,3,29,25,60,36,19,0,3,13,15,7,11,33,20,41,11,-2,11,18,15,7,15,1,119
36,27,189,62,23,-5,39,15,70,31,17,9,18,26,66,45,14,3,27,10,29,45,22,12,29,9,14,26,18,-17,32,19,124,149,18,-17,131
40,7,19,50,58,11,10,30,21,26,53,34,15,43,-3,24,33,24,27,-5,0,8,34,18,33,35,37,27,35,17,19,11,2,31,49,20,68
7,2,3,56,51,20,-8,-4,28,21,67,11,3,36,-15,29,54,16,12,15,19,34,42,31,16,19,39,14,38,19,14,14,10,16,36,17,54
24,-10,10,39,53,7,10,3,-4,7,46,15,-3,-16,-4,24,56,31,10,41,22,38,143,21,18,28,32,12,136,5,12,23,17,20,41,15,-130
-5,-2,50,46,66,4,18,10,31,30,59,-10,15,-3,38,-7,41,22,0,13,15,16,28,16,1,13,1,23,48,26,6,56,33,-4,15,13,69
23,-9,39,31,447,895,16,22,7,35,431,14,-3,24,15,34,60,23,18,15,-25,8,61,17,17,54,36,26,54,21,60,17,5,-16,33,20,2
21,20,38,9,37,-4,3,28,38,50,36,2,16,16,52,3,25,0,34,-7,23,17,31,16,23,-13,28,-1,25,-2,14,4,1,22,16,4,54
-4,31,63,31,37,-6,30,-3,27,29,19,16,29,32,27,11,32,30,43,4,58,7,124,4,25,18,46,36,120,-8,-32,-16,21,15,35,6,-130
23,28,20,14,28,16,75,11,46,30,20,43,41,9,42,28,49,5,21,23,42,5,28,12,25,33,41,24,34,25,16,29,-13,14,19,17,87
-1,-9,29,37,27,5,29,-8,18,20,44,16,2,11,-10,37,81,12,34,-30,57,526,79,28,14,31,126,144,16,-5,5,24,101,51,29,-3,-95
-10,25,56,36,39,-12,43,-11,231,68,14,16,4,22,197,57,29,15,19,13,93,17,39,23,34,8,58,5,16,17,30,18,44,8,22,15,-147
6,-20,9,51,58,16,14,18,17,36,61,-1,31,6,32,12,8,15,9,30,51,18,18,4,33,-1,29,7,24,13,24,26,53,34,33,21,54
57,20,17,-17,13,5,28,1,44,20,26,-4,14,-15,24,48,40,9,-28,15,39,15,140,27,44,27,44,48,144,23,41,7,18,17,39,7,-130
57,10,38,-30,-7,34,52,4,80,9,17,-11,36,6,17,1,53,8,13,-24,12,-29,28,2,40,-6,34,-8,18,2,26,-16,27,-12,0,5,87
-2,25,54,17,27,-14,-8,6,190,60,25,17,48,-8,137,12,10,5,37,-4,87,1,1,7,22,17,91,9,15,-8,-1,15,6,-6,12,4,-147
22,22,11,18,28,-6,2,-6,20,55,47,-5,16,-3,2,-1,13,-4,33,-30,21,8,26,11,8,4,17,-29,16,-3,2,-1,23,4,7,8,55
33,24,6,-21,11,-18,-24,0,9,-20,15,-18,37,-6,34,6,29,-3,8,29,34,3,120,21,27,-15,40,5,126,6,20,2,15,-9,9,4,-130
24,-11,-15,14,0,7,-11,-23,38,-3,5,3,-5,23,24,29,113,19,19,9,27,537,82,20,0,-25,77,141,12,10,29,10,71,15,3,-8,-95
