@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R37-144

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute R numeric
@attribute B numeric
@attribute RBx numeric
@attribute RBy numeric
@attribute H numeric
@attribute Hx numeric
@attribute Hy numeric

@data
35,29,19,-31,2,30,6,7,31,13,-3,27,497,-5,26,6,-7,51,239,14,-5,-15,-6,47,34,24,-1,1,-15,23,-1,-9,4,-8,8,4,117,99,-115.559536,-18.302832,107,0.98278,0.184782
1,1,40,-12,-17,19,20,4,70,-1,0,21,-3,1,4,-13,2,30,17,-6,26,-19,-8,12,13,-4,31,22,-7,22,-13,14,34,21,18,33,131,-45,92.630988,92.630988,-174,-0.350769,0.936462
-3,44,71,361,289,25,-15,3,-46,7,3,37,35,-4,39,18,-23,27,-23,-30,29,3,5,29,-2,20,8,-8,-2,17,3,-7,-7,160,30,17,107,-155,45.220154,-96.974933,20,0.408082,0.912945
11,28,79,-26,-5,46,25,46,277,-4,-8,23,31,31,45,3,2,32,-7,23,36,-17,-14,26,-18,13,-19,-36,-14,2,3,57,34,-3,-8,31,125,-25,52.827283,113.288473,-121,-0.048664,-0.998815
-56,31,51,12,20,26,-57,11,3,-12,30,32,42,11,91,-19,15,18,2288,28,91,7,31,3,31,-4,41,-13,111,14,-39,-21,28,-5,37,26,49,60,-42.435245,24.5,97,-0.925148,0.379608
-69,21,43,-32,16,19,-82,10,38,6,16,21,-76,-4,38,71,38,21,-94,9,49,94,39,13,-58,1,24,-1,24,28,-65,10,20,-12,25,14,201,-124,166.636552,-112.397774,-102,0.101586,-0.994827
-27,-5,46,19,213,274,-66,8,35,-7,30,34,-64,-6,19,-12,36,32,-56,33,30,2,38,53,-83,8,42,-10,45,73,-26,27,18,3,191,311,143,147,-77.883382,-119.929891,-28,-0.962606,-0.270906
-10,-33,26,3,21,19,-5,-3,323,8,22,2,-8,7,48,8,19,12,-31,14,31,-9,5,10,-52,5,38,22,9,12,-23,10,15,4,21,17,122,-24,49.62187,111.452546,-117,-0.724097,0.689698
-23,52,30,-4,14,-4,5,15,16,-3,11,7,106,24,43,-15,20,34,2330,9,63,0,22,32,69,32,42,-34,131,-9,22,8,10,21,16,15,47,62,-41.498537,22.065163,99,0.039821,-0.999207
10,24,11,-31,196,285,-32,17,50,-21,23,16,-47,16,17,-8,17,19,-28,17,21,-4,32,61,-38,7,1,-7,30,63,-53,-23,49,-31,179,301,143,147,-77.883382,-119.929891,-28,-0.962606,-0.270906
-32,52,54,-19,4,4,9,10,320,-1,14,16,-16,17,13,-7,8,3,-56,24,49,-1,11,-13,-22,6,31,9,24,14,-17,32,-24,-10,11,20,122,-24,49.62187,111.452546,-117,-0.724097,0.689698
-1,19,68,-8,21,13,-18,20,74,-6,19,10,-37,14,50,-2,18,26,-33,-19,119,-8,9,8,-35,40,329,37,49,21,57,12,817,30,32,4,100,-51,77.714596,62.932039,152,0.359044,0.933321
18,17,25,-47,28,14,13,28,312,-5,14,12,34,12,35,-6,17,15,-5,17,40,7,7,-2,-36,24,2,-12,17,-1,-16,16,16,-5,27,2,123,-24,50.028607,112.366091,-116,-0.971592,-0.236661
12,34,15,49,17,0,33,26,8,11,12,6,109,9,34,-6,8,1,2352,4,69,3,31,19,102,9,6,10,142,17,48,14,14,14,21,10,47,62,-41.498537,22.065163,99,0.039821,-0.999207
27,2,32,9,21,14,-26,29,57,-6,24,19,-21,24,13,2,20,9,-7,29,128,15,10,14,4,32,336,61,1,-3,70,6,829,18,21,26,96,-48,71.341903,64.236538,135,-0.996088,0.088369
15,8,1,-6,24,-7,29,1,291,-3,5,-2,4,26,67,36,21,5,-25,42,34,34,11,9,-27,4,-25,-27,10,5,-8,-9,37,24,4,-2,123,-24,50.028607,112.366091,-117,-0.724097,0.689698
-80,8,-7,2,32,10,-77,23,392,71,32,11,-80,8,45,3,25,-6,-60,32,21,13,17,-17,-70,34,25,6,17,6,-72,21,8,17,14,6,126,-63,112.266822,57.202803,-129,-0.981106,0.193473
-48,-17,19,28,5,-5,-52,5,365,95,25,-4,-48,12,11,33,17,16,-40,-26,-9,8,8,-9,-31,4,20,4,0,-11,-52,20,9,6,13,0,127,-65,115.101089,53.672519,-129,-0.981106,0.193473
-33,-2,-24,-24,19,0,-56,-8,-2,-44,5,-5,-23,-4,-19,15,28,-5,0,-7,-9,-7,47,-4,-58,-7,-8,7,2,-13,-18,18,5,6,9,-5,104,108,-98.909878,-32.137767,98,-0.819288,-0.573382
9,-13,80,10,5,-12,-14,26,88,8,18,-1,-28,19,30,24,10,8,-58,20,98,6,14,-14,-40,1,75,-8,21,-4,4,0,806,35,22,-13,90,-47,65.821833,61.379852,104,-0.946868,-0.321622
-39,-23,-8,19,19,-1,-56,23,-24,-4,13,3,-55,5,-7,-6,11,-14,-61,4,10,67,9,6,-26,8,-14,61,14,0,-43,8,13,-3,-2,8,218,-126,176.365705,-128.137185,-47,-0.992335,-0.123573
-29,34,20,-31,11,5,-40,30,316,-4,19,8,-16,-30,12,-11,8,10,-65,24,0,-30,13,-17,-44,13,35,5,11,-2,-49,28,4,-12,6,16,122,-27,55.386841,108.702796,-117,-0.724097,0.689698
-34,-3,0,-18,19,10,-45,-12,327,79,6,8,-30,17,-5,20,25,-2,-70,8,-24,-7,-13,-19,-42,18,4,10,19,-3,-55,-19,22,-5,-8,19,127,-65,115.101089,53.672519,-129,-0.981106,0.193473
35,18,74,-30,4,2,-48,-6,59,-9,-6,-5,-20,-20,50,4,11,11,-11,1,122,-24,0,-1,-33,-5,83,36,28,6,-30,4,849,-4,23,9,90,-47,65.821833,61.379852,104,-0.946868,-0.321622
-17,-2,-10,4,2,-1,-35,40,20,4,-1,4,-51,35,36,-8,-4,-4,-34,12,36,52,20,5,-64,11,3,76,20,4,-20,13,-4,2,6,2,218,-126,176.365705,-128.137185,-47,-0.992335,-0.123573
14,-19,80,5,15,15,-3,-2,76,-14,20,9,-18,7,49,-7,-13,-8,-23,-3,81,24,15,-2,-16,22,74,14,16,9,5,-13,781,15,25,1,90,-47,65.821833,61.379852,103,-0.782231,0.622989
-9,13,6,-26,11,4,-37,12,27,9,55,8,-15,7,21,7,1950,1,-26,43,45,418,812,12,-19,31,52,27,17,17,8,38,29,54,16,-11,55,-164,15.160055,-52.869393,-154,-0.998081,0.06192
-28,8,-4,-7,19,0,-29,7,37,-8,6,0,-30,-5,-3,7,10,10,-13,6,22,42,5,-4,-43,25,30,52,-9,11,-25,14,33,30,19,4,218,-126,176.365705,-128.137185,-47,-0.992335,-0.123573
-51,2,62,42,3,-14,18,14,330,17,12,9,-5,5,32,-13,11,11,-37,7,24,4,-6,5,-41,1,5,-7,8,-7,-22,3,24,20,5,-5,122,-27,55.386841,108.702796,-117,-0.724097,0.689698
-6,26,15,3,0,13,-17,12,384,108,12,19,-33,26,-8,-4,13,8,-16,5,-27,-2,4,-11,-32,24,24,13,4,8,-29,11,-2,-20,6,10,125,-65,113.288473,52.827283,-128,-0.692896,-0.721038
-2,-22,-24,11,10,1,-19,-24,30,-6,11,10,-9,-2,0,20,48,-8,33,-11,5,7,38,19,-19,-16,-1,-19,-7,10,-38,-16,10,6,5,-4,104,108,-98.909878,-32.137767,98,-0.819288,-0.573382
4,32,96,1,1,14,0,-2,82,-14,7,-3,-35,4,41,3,-4,19,-35,-3,103,-16,5,-16,-20,11,83,29,15,3,43,-21,818,40,24,-4,90,-47,65.821833,61.379852,104,-0.946868,-0.321622
-9,-3,22,-24,6,5,-21,5,25,2,20,7,7,6,3,-6,18,12,-11,15,64,72,-13,7,-10,17,-23,63,28,-7,-41,-14,5,33,7,11,218,-126,176.365705,-128.137185,-47,-0.992335,-0.123573
-29,-11,-11,26,16,34,-2,18,26,7,169,208,-17,-2,24,-3,145,172,1,21,69,13,2,17,-23,-6,10,14,12,7,-30,-26,-38,-23,-9,47,159,149,-81.891054,-136.289601,84,-0.680023,0.73319
-35,26,34,2,6,1,22,14,358,30,19,3,27,-9,21,13,14,7,-45,4,34,0,3,-9,-6,14,18,17,-11,5,-45,6,6,-16,-13,9,122,-27,55.386841,108.702796,-117,-0.724097,0.689698
-21,21,24,-2,-14,12,-5,1,271,74,13,-1,14,22,28,12,2,-18,-24,18,5,2,-1,7,-3,21,-3,-1,-5,1,20,-4,9,-4,-13,12,125,-64,112.349256,54.796393,-128,-0.692896,-0.721038
7,12,-18,-4,-10,0,19,37,-2,-23,-5,-5,28,11,9,13,64,0,26,-2,9,5,60,-7,9,10,-2,-3,4,-8,-6,17,4,-9,-3,-6,102,111,-95.225204,-36.553531,93,0.317429,-0.948282
-10,24,48,11,-7,-3,-13,16,-9,7,28,45,-11,5,-20,-5,2,58,0,25,-3,0,93,172,-7,9,28,11,49,-5,-2,-7,10,-3,-10,15,168,150,-84,-145.492268,-174,-0.350769,0.936462
27,6,29,26,0,-9,0,-5,293,82,5,-1,6,19,15,-3,18,0,7,9,20,-25,-11,9,-27,-28,21,-3,-11,0,2,-16,-8,-8,-5,-16,126,-64,113.24805,55.234764,-128,-0.692896,-0.721038
12,0,79,8,-5,-21,8,3,22,17,8,0,-4,-11,46,-41,-8,-8,19,7,103,18,-14,-17,5,10,106,47,14,-16,32,-3,808,-3,15,4,90,-43,61.379852,65.821833,108,0.37551,0.926819
16,-21,-7,-9,20,12,-9,-10,-26,-8,-17,-1,21,-7,30,-21,71,-18,13,-27,18,4,37,-3,16,-10,0,3,11,-23,-5,-2,-3,16,22,-1,102,111,-95.225204,-36.553531,93,0.317429,-0.948282
29,-12,88,-23,-30,11,15,-2,48,-22,-17,-10,8,-6,68,6,-10,-19,-23,-11,94,-2,-11,-13,-11,-2,88,27,6,-8,29,-7,17,-22,-4,5,90,-43,61.379852,65.821833,109,-0.577002,0.816743
-2,0,-11,3,13,18,0,-3,-4,4,1,37,21,-6,18,-19,5,23,9,27,23,1,115,164,-2,-29,1,-11,69,6,-2,-13,18,-2,-10,11,168,150,-84,-145.492268,-175,0.598484,0.801135
22,7,8,5,-13,2,8,11,383,96,15,-4,-12,-11,82,1,11,-7,-13,8,10,-13,-3,-20,-11,-9,44,-15,-7,-27,17,12,-4,-5,5,2,123,-64,110.551668,53.919651,-134,-0.463829,-0.885925
9,10,17,-33,0,7,-6,-34,5,-17,1,-23,31,13,3,13,61,-2,34,2,29,-8,56,-17,-1,-4,24,10,11,-22,-14,0,-12,-12,-2,-11,102,110,-95.848647,-34.886055,92,-0.626444,-0.779466
39,19,85,16,-13,10,22,-23,33,-3,-21,-12,5,15,51,-6,-2,-9,-2,5,119,20,-12,-16,24,6,104,46,-1,-5,39,2,803,19,-7,4,90,-43,61.379852,65.821833,108,0.37551,0.926819
-17,20,24,16,12,28,2,-2,43,-2,11,51,19,8,-7,-13,9,40,26,-1,11,33,95,166,28,14,1,20,55,22,-17,-11,28,24,8,7,168,150,-84,-145.492268,-175,0.598484,0.801135
40,15,33,-2,-3,-21,14,-1,408,89,34,-8,33,-14,11,-3,22,11,32,11,13,-9,10,5,18,-11,31,15,0,-5,33,9,-22,13,1,-22,122,-64,109.652874,53.48128,-132,0.99859,-0.053084
30,19,18,18,10,12,34,-12,192,2,9,-3,62,9,419,2,56,4,11,-7,30,4,48,-3,31,24,24,15,21,-8,16,-20,0,14,31,165,101,111,-94.291623,-36.195163,90,-0.448074,0.893997
111,30,180,-23,15,-9,47,-25,48,-10,4,-12,39,0,51,23,1,-13,16,-36,91,6,10,-13,40,16,114,20,24,-20,106,-15,873,6,15,1,87,-40,55.922522,66.645867,123,-0.887969,-0.459903
-11,10,22,35,-2,-26,27,0,-26,25,-5,-4,26,6,33,35,17,-8,28,22,35,248,28,0,30,-9,55,155,18,-23,13,-8,27,37,-2,-23,143,-134,102.865591,-99.336147,-100,0.862319,0.506366
16,9,61,5,1,-25,11,6,25,8,17,8,21,18,22,11,32,44,67,20,10,22,29,8,45,-10,5,5,116,128,11,17,-11,-6,58,144,177,149,-91.161739,-151.718612,-80,-0.110387,0.993889
128,20,202,12,25,0,60,2,50,8,5,-8,22,5,8,-10,-13,-13,39,2,111,12,-9,-19,29,13,96,26,10,-21,99,12,896,14,17,1,87,-40,55.922522,66.645867,123,-0.887969,-0.459903
31,-7,-10,34,-3,6,63,19,21,27,8,-2,37,-14,22,10,1,-8,35,10,60,244,33,-20,19,10,23,163,21,-19,-5,-13,11,10,6,-8,143,-134,102.865591,-99.336147,-100,0.862319,0.506366
26,2,9,57,21,-16,-7,-33,1,10,20,-10,22,-17,1,-5,35,-10,35,-6,9,5,66,-8,19,13,-48,39,105,-11,4,13,45,373,34,-14,52,-172,7.237001,-51.49394,-65,-0.562454,-0.826829
27,-38,6,11,11,-18,32,11,60,28,0,-16,3,8,11,13,30,40,54,2,19,-3,33,20,57,16,34,19,116,113,38,1,34,0,61,124,177,149,-91.161739,-151.718612,-80,-0.110387,0.993889
64,-11,212,1,-7,14,22,-17,23,2,-5,-6,2,-2,37,16,6,-7,-5,-16,96,41,2,10,25,-17,112,27,0,-11,97,10,889,11,15,-5,87,-40,55.922522,66.645867,124,-0.092776,-0.995687
1,-16,20,2,-2,-5,-7,-8,-17,45,5,3,-6,-16,3,10,19,25,-3,8,15,235,34,-2,-3,4,29,131,13,-1,1,-15,23,45,17,-16,143,-134,102.865591,-99.336147,-100,0.862319,0.506366
-12,-4,-26,18,18,1,2,16,-2,8,7,11,-20,-12,10,4,29,32,-13,21,10,19,23,25,6,2,-24,17,108,156,14,8,32,5,59,150,177,149,-91.161739,-151.718612,-79,-0.895971,0.444113
17,7,36,-3,11,-1,21,-8,187,63,31,1,9,3,26,4,10,-13,17,0,7,3,4,2,12,-9,44,9,-15,-13,-33,-8,-6,15,9,-1,119,-63,106.029776,54.024869,-136,-0.612548,0.790433
30,1,179,-1,6,-22,-6,-18,43,10,-17,2,1,-13,16,-3,7,1,-19,12,65,28,17,-3,10,-9,119,27,3,10,51,-8,908,39,4,-17,87,-39,54.750874,67.611699,124,-0.092776,-0.995687
-1,32,-16,-43,-3,11,4,1,19,-1,10,7,24,20,12,-3,37,33,16,-10,-5,-3,7,45,24,-11,-4,-15,118,151,3,7,-9,-11,67,158,177,150,-88.5,-153.286496,-79,-0.895971,0.444113
0,-2,9,-15,10,-6,21,-23,415,79,34,-12,20,-7,9,37,3,-5,-18,0,-25,-3,5,-12,7,17,1,-2,-3,12,3,-6,16,-19,26,0,119,-62,105.070764,55.867116,-136,-0.612548,0.790433
26,-3,17,24,33,1,46,-23,415,87,37,-7,30,22,-27,13,25,-12,31,11,0,-6,22,-21,56,5,-15,16,19,-29,33,-19,-12,-20,17,5,119,-63,106.029776,54.024869,-135,-0.996088,-0.088369
43,-13,-29,152,104,0,68,-18,6,12,15,6,26,-7,-11,-26,7,-18,75,9,3,1,20,3,58,-17,-33,2,39,101,44,15,-3,10,32,2,44,76,-42.693012,10.644563,118,0.189129,-0.981952
24,17,16,14,9,-21,44,-9,-22,20,15,-17,31,-21,-42,-10,61,-10,41,7,-5,-14,40,-23,11,-21,-4,-23,25,-13,39,9,-2,-12,27,-14,99,114,-90.441,-40.266928,83,0.24954,0.968364
121,-8,437,2,33,-38,41,12,-14,14,13,-17,34,-8,5,13,18,-22,26,-9,54,13,7,4,62,4,106,30,26,-5,110,8,1115,11,49,-19,82,-36,48.198391,66.339394,131,0.584209,-0.811603
34,15,-61,22,18,0,41,26,-8,27,22,0,10,8,4,-7,20,-7,32,8,30,33,9,-8,29,10,-33,-18,14,-10,37,-5,-24,19,22,2,160,-134,115.094368,-111.145339,-137,0.334165,0.942514
19,-17,-2,56,102,146,40,28,-11,25,27,109,17,-3,-42,-1,12,8,16,13,-34,11,32,21,7,12,17,17,32,30,27,-9,-12,22,24,45,190,151,-92.113828,-166.177744,13,0.907447,0.420167
45,-11,-54,20,20,7,8,3,-5,13,0,-5,14,3,11,6,60,-8,11,15,-54,-4,63,5,59,15,-12,14,34,-7,24,4,-16,21,7,-7,99,116,-88.980611,-43.398744,83,0.24954,0.968364
6,4,0,16,19,-24,6,7,-7,10,27,-11,9,-23,-15,189,108,-12,-6,7,-14,174,71,-3,38,21,4,6,13,-5,19,-15,-7,13,13,-18,161,-134,115.813708,-111.839998,-137,0.334165,0.942514
34,17,-32,66,177,-6,40,10,4,30,21,-19,32,20,-21,49,34,-13,49,12,-5,37,27,-11,36,-8,-73,-1,20,-19,50,9,-1,2,28,-15,64,-180,0,-64,-18,0.660317,0.750987
113,-3,411,11,8,-6,20,27,30,5,7,-2,28,14,14,18,5,-2,30,15,70,5,5,14,12,19,105,6,19,5,96,22,1140,36,28,-6,80,-37,48.145202,63.890841,135,-0.996088,0.088369
6,21,21,83,176,-7,10,16,-39,32,32,0,11,4,-7,24,35,16,15,6,-11,17,7,0,41,-23,-13,14,40,10,41,16,20,29,37,-16,66,-178,2.303367,-65.959795,-17,-0.275163,0.961397
45,12,-4,-34,97,132,1,14,-8,9,3,89,30,14,-8,26,22,-6,3,-8,-46,8,29,-1,26,3,-11,16,16,34,-17,24,-98,-16,22,26,192,153,-87.166176,-171.073253,15,-0.759688,0.650288
12,14,1,32,21,26,17,39,423,72,22,27,29,18,-10,11,-3,-10,3,4,-10,-10,17,-8,25,1,-2,3,1,21,12,9,-11,40,-1,-8,116,-62,102.421921,54.458701,-138,0.973649,0.228052
90,-23,403,35,17,12,25,12,-3,3,-5,1,38,-8,25,4,7,-10,14,32,76,7,18,7,18,5,97,4,17,-16,84,30,1120,34,30,-11,79,-37,47.543387,63.092205,135,-0.996088,0.088369
7,15,39,99,195,0,21,5,-30,14,28,-5,41,38,-22,22,20,-12,1,-20,-13,18,26,0,10,10,-15,5,24,-7,40,-2,12,28,33,3,66,-178,2.303367,-65.959795,-17,-0.275163,0.961397
29,29,-19,-6,107,137,37,25,11,-9,19,102,29,18,-34,6,16,2,11,18,41,-5,19,-1,-1,-9,37,34,31,48,16,-13,-47,7,48,51,194,154,-85.044002,-174.366045,15,-0.759688,0.650288
-7,33,10,43,9,6,28,21,361,92,34,-9,-6,-8,54,-7,22,20,34,37,3,2,13,8,10,4,-33,6,7,-4,5,-7,4,37,8,-15,116,-63,103.356757,52.662898,-137,0.334165,0.942514
55,-20,15,39,12,-8,76,23,435,71,13,6,77,-14,18,12,9,-1,69,-11,4,-2,16,-13,74,19,13,-19,9,-11,32,26,-13,-15,8,-8,116,-63,103.356757,52.662898,-136,-0.612548,0.790433
27,4,33,0,2,-18,30,-4,8,-11,4,0,62,17,40,81,199,-6,28,7,15,149,52,-8,56,1,2,7,-11,-16,59,8,39,12,12,-16,137,-159,49.096409,-127.900518,175,0.598484,-0.801135
223,20,408,-17,-9,-5,63,-4,38,2,6,-2,75,14,22,-7,2,-8,49,15,91,11,9,-2,65,7,104,3,11,5,90,0,1565,8,13,-6,73,-32,38.684106,61.907511,144,0.871147,-0.491022
56,-46,15,13,-7,-22,39,8,32,31,66,7,63,20,9,136,84,12,70,5,-13,18,0,-4,68,21,-3,4,-1,-19,15,-1,-4,23,12,-15,178,-137,121.395708,-130.180959,-170,0.937995,-0.346649
76,25,49,-52,14,35,71,10,9,-1,74,112,89,4,25,-6,32,100,43,46,1,3,7,3,85,18,-13,11,12,8,55,-19,2,-18,18,32,206,156,-83.787748,-188.190364,115,-0.32581,0.945435
25,28,-33,-37,-9,-32,10,-10,-65,-24,29,-4,33,25,-39,50,211,-15,27,-16,-19,103,46,-28,13,17,-38,-21,10,-15,30,18,-27,2,18,-18,139,-158,52.070316,-128.878556,176,0.997494,0.070752
180,-23,398,-2,-7,-14,41,8,61,6,-7,-13,24,5,27,-15,16,-17,-1,3,81,-15,1,8,16,-11,115,-9,11,-20,75,21,1566,25,19,0,72,-33,39.214011,60.384281,144,0.871147,-0.491022
28,-2,10,-19,733,-7,8,4,41,45,42,-17,32,35,17,15,46,-17,3,-6,-4,16,20,-1,15,16,-16,-2,0,-15,42,-5,9,5,5,-4,84,179,-1.466002,-83.987206,24,0.424179,-0.905578
-1,1,15,-6,21,37,13,7,-13,-15,49,105,30,-6,-11,7,32,92,38,6,-9,-21,8,5,7,-3,-23,11,21,7,21,7,13,-15,22,27,207,157,-80.881344,-190.544505,116,-0.971592,0.236661
17,10,-28,-11,-2,-9,38,8,-16,-10,11,-34,31,9,0,66,180,-2,16,14,19,115,37,-8,31,-21,-16,-5,14,-9,20,-7,-18,-18,5,-18,140,-158,52.444923,-129.80574,177,0.479412,0.87759
184,5,376,-36,9,-4,42,6,24,7,-16,-11,36,22,53,-11,1,-17,33,12,91,10,18,-12,24,-2,107,-15,11,-4,85,2,1556,9,10,1,71,-34,39.702696,58.861668,145,0.883863,0.467745
15,9,21,-49,-4,-12,12,18,-13,-5,4,-21,-7,0,-3,-13,9,0,-8,16,-19,2,14,-11,-8,12,-6,41,8,-17,-11,-7,9,-15,13,-37,277,-128,218.278979,-170.538229,-46,-0.432178,-0.901788
38,17,25,-19,17,25,-8,-10,6,-7,99,122,-10,-45,-17,-32,42,117,-15,-24,-15,-9,-20,7,19,-25,7,0,2,-8,-5,-16,-13,-4,28,33,208,158,-77.918171,-192.854242,117,-0.724097,-0.689698
9,-30,-22,-12,26,3,17,-5,-5,-33,14,9,18,4,41,63,214,0,-9,-14,22,147,61,-12,-5,-8,-3,21,20,-11,6,-5,4,-3,-3,-6,142,-157,55.48382,-130.711689,176,0.997494,0.070752
-1,1,7,26,14,-5,27,4,-53,22,57,6,3,-8,-10,131,82,23,0,13,27,31,12,-3,-7,-9,-13,4,-10,-11,14,16,23,12,12,4,183,-136,127.122482,-131.639183,-168,-0.075136,0.997173
8,-9,-32,5,7,11,4,-2,492,72,22,-6,-17,-29,-4,-31,-5,-10,8,-4,-4,-6,-4,4,7,9,7,7,8,7,-21,13,0,-20,22,14,115,-64,103.361315,50.412682,-133,0.494872,-0.868966
178,6,48,-16,3,1,29,11,0,-9,1,-27,13,2,2,-40,12,-4,31,17,70,1,3,-4,38,-7,84,-21,-10,-8,60,16,2015,2,6,-1,68,-33,37.035454,57.029599,145,0.883863,0.467745
36,44,-17,-10,321,-13,16,-3,-20,12,376,-2,29,14,-33,-5,21,-21,34,-6,-24,-4,-3,-18,34,1,12,-7,0,-18,20,24,-28,-7,-6,-13,101,179,-1.762693,-100.984617,68,0.440143,-0.897928
-1,14,-25,-4,-8,-7,28,10,521,113,-14,1,11,15,7,6,3,-9,28,17,-31,-19,2,-6,40,15,-33,-23,8,-9,41,13,-6,-26,-3,-16,115,-65,104.225396,48.6011,-132,0.99859,-0.053084
4,21,-12,-24,11,-4,25,-2,-2,-20,29,32,13,-2,7,-22,35,19,25,32,-59,-13,82,105,51,1,-19,-30,49,86,48,-11,-37,-29,5,-19,214,160,-73.192311,-201.094221,-152,0.359044,-0.933321
39,-22,-45,-21,19,-6,-5,14,-14,-16,12,-6,32,-2,6,74,169,7,42,6,-29,100,106,-22,53,-1,-20,14,21,-9,38,38,-13,5,11,-14,151,-156,61.417233,-137.945364,-178,-0.479439,-0.877575
169,21,79,-45,1,-10,36,5,-4,-14,17,-1,38,1,19,-4,-8,-4,-12,-4,81,7,12,-11,3,26,99,5,9,8,56,-16,1987,-17,12,0,66,-33,35.946176,55.352257,146,0.083959,0.996469
9,-20,-51,-12,327,-15,19,-9,33,7,371,-19,20,22,34,5,42,-13,11,-3,-28,0,16,-3,21,-17,-3,-9,12,-1,-21,13,-50,-4,-1,-18,102,-180,0,-102,69,0.99339,-0.114785
40,-18,-15,33,7,-18,20,-18,-2,-14,4,-13,21,7,-46,-10,9,-26,-7,17,20,-16,11,-7,27,0,-47,-2,2,-10,30,3,-18,18,10,-9,291,-128,229.311129,-179.157489,44,0.999843,0.017702
-22,-6,9,-3,4,0,-1,-29,-8,-27,35,38,21,-1,-2,-19,35,30,5,-10,-29,-18,79,95,26,4,7,-10,30,82,-8,16,-8,-12,33,-9,215,160,-73.534331,-202.033913,-151,0.979355,-0.20215
9,-1,-11,-2,19,-5,13,-6,-21,-7,34,14,33,11,22,67,160,7,34,-24,-2,88,76,-5,28,9,-2,7,-4,-7,0,18,-5,-2,12,-3,152,-156,61.82397,-138.85891,-178,-0.479439,-0.877575
157,7,77,-23,4,-17,29,-13,18,15,10,-30,21,-22,0,-33,19,-23,2,-7,66,-8,2,-6,16,-14,90,-10,-11,-16,57,15,2022,-12,17,14,65,-32,34.444752,55.123126,146,0.083959,0.996469
5,-30,-12,15,20,-6,12,25,450,86,10,10,23,1,-29,0,22,0,24,35,1,15,12,-24,11,-23,-5,-39,-13,2,30,-15,-56,-12,7,-7,115,-65,104.225396,48.6011,-132,0.99859,-0.053084
-4,-10,21,-4,-2,-1,3,18,-6,-16,37,45,25,8,-9,-10,22,30,11,3,-12,8,94,96,13,28,7,-50,42,77,-2,-1,50,-17,12,-12,216,161,-70.322721,-204.232012,-151,0.979355,-0.20215
38,8,-23,3,27,-2,25,12,-9,-9,31,-1,8,-13,1,39,168,-4,21,-4,14,97,86,9,21,9,4,14,14,29,35,8,-37,4,0,-15,154,-155,65.083212,-139.571399,-177,0.479412,-0.87759
164,24,87,-15,-3,5,2,-14,-3,-17,1,-14,-3,-18,5,-15,18,13,8,-18,114,-39,12,29,21,1,81,-37,10,16,34,-18,2023,2,-2,-12,63,-31,32.447399,54.00154,146,0.083959,0.996469
7,-4,-40,-6,11,0,19,8,495,109,11,8,17,8,-25,0,11,9,26,4,4,-20,2,-2,19,7,-8,-10,9,5,15,11,-13,-13,11,24,115,-65,104.225396,48.6011,-131,0.584209,0.811603
6,32,-6,-12,335,44,24,17,-27,-14,369,11,-1,-16,29,2,31,6,1,20,13,-23,22,11,-10,-16,-33,20,19,-4,22,-10,-80,-6,13,-3,105,-178,3.664447,-104.936037,69,0.99339,-0.114785
30,-24,-15,-3,4,16,-6,-26,21,0,7,6,6,-7,15,-11,9,9,-26,11,26,-1,22,10,30,-11,-18,-13,12,15,16,24,-14,2,7,21,294,-127,234.79884,-176.933617,45,0.525322,0.850904
-5,18,-32,-26,14,13,7,6,-22,-21,43,71,16,-29,8,6,26,26,30,-7,-39,-33,93,107,-2,10,-3,-18,49,94,6,-6,-39,-16,8,-1,217,162,-67.056688,-206.379264,-150,0.699251,0.714876
26,31,-20,13,4,-39,37,-12,-17,10,21,-48,32,13,28,94,117,-32,20,-16,32,140,27,-63,15,10,-23,29,-6,-60,11,20,-5,14,6,-33,161,-154,70.577755,-144.705841,-171,0.215105,-0.976591
56,33,68,2,-1,-35,50,11,11,5,9,-49,41,10,35,-12,-3,-58,19,12,157,-7,-5,-57,-5,5,133,1,16,-56,8,-3,2117,-8,10,-55,59,-24,23.997462,53.899182,156,0.471652,-0.881785
11,1,-3,4,2,-61,10,-3,559,142,17,-40,18,-15,-36,22,-5,-36,40,1,44,-1,-13,-57,9,1,38,-22,4,-63,11,4,-26,6,9,-43,114,-66,104.144182,46.367977,-130,-0.367291,0.930106
