@relation resultsNCexpanded-weka.filters.unsupervised.attribute.Remove-R146-151

@attribute 00 numeric
@attribute 01 numeric
@attribute 02 numeric
@attribute 03 numeric
@attribute 04 numeric
@attribute 05 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute c00 numeric
@attribute c01 numeric
@attribute c02 numeric
@attribute c03 numeric
@attribute c04 numeric
@attribute c05 numeric
@attribute c10 numeric
@attribute c11 numeric
@attribute c12 numeric
@attribute c13 numeric
@attribute c14 numeric
@attribute c15 numeric
@attribute c20 numeric
@attribute c21 numeric
@attribute c22 numeric
@attribute c23 numeric
@attribute c24 numeric
@attribute c25 numeric
@attribute c30 numeric
@attribute c31 numeric
@attribute c32 numeric
@attribute c33 numeric
@attribute c34 numeric
@attribute c35 numeric
@attribute c40 numeric
@attribute c41 numeric
@attribute c42 numeric
@attribute c43 numeric
@attribute c44 numeric
@attribute c45 numeric
@attribute c50 numeric
@attribute c51 numeric
@attribute c52 numeric
@attribute c53 numeric
@attribute c54 numeric
@attribute c55 numeric
@attribute s00 numeric
@attribute s01 numeric
@attribute s02 numeric
@attribute s03 numeric
@attribute s04 numeric
@attribute s05 numeric
@attribute s10 numeric
@attribute s11 numeric
@attribute s12 numeric
@attribute s13 numeric
@attribute s14 numeric
@attribute s15 numeric
@attribute s20 numeric
@attribute s21 numeric
@attribute s22 numeric
@attribute s23 numeric
@attribute s24 numeric
@attribute s25 numeric
@attribute s30 numeric
@attribute s31 numeric
@attribute s32 numeric
@attribute s33 numeric
@attribute s34 numeric
@attribute s35 numeric
@attribute s40 numeric
@attribute s41 numeric
@attribute s42 numeric
@attribute s43 numeric
@attribute s44 numeric
@attribute s45 numeric
@attribute s50 numeric
@attribute s51 numeric
@attribute s52 numeric
@attribute s53 numeric
@attribute s54 numeric
@attribute s55 numeric
@attribute t00 numeric
@attribute t01 numeric
@attribute t02 numeric
@attribute t03 numeric
@attribute t04 numeric
@attribute t05 numeric
@attribute t10 numeric
@attribute t11 numeric
@attribute t12 numeric
@attribute t13 numeric
@attribute t14 numeric
@attribute t15 numeric
@attribute t20 numeric
@attribute t21 numeric
@attribute t22 numeric
@attribute t23 numeric
@attribute t24 numeric
@attribute t25 numeric
@attribute t30 numeric
@attribute t31 numeric
@attribute t32 numeric
@attribute t33 numeric
@attribute t34 numeric
@attribute t35 numeric
@attribute t40 numeric
@attribute t41 numeric
@attribute t42 numeric
@attribute t43 numeric
@attribute t44 numeric
@attribute t45 numeric
@attribute t50 numeric
@attribute t51 numeric
@attribute t52 numeric
@attribute t53 numeric
@attribute t54 numeric
@attribute t55 numeric
@attribute R numeric

@data
-22,13,27,23,17,-11,25,23,95,17,20,12,20,70,54,-7,14,-5,16,29,7,26,-2,2,27,32,7,-6,11,2,21,9,-9,17,9,-5,-0.999961,0.907447,-0.292139,-0.532833,-0.275163,0.004426,0.991203,-0.532833,0.730174,-0.275163,0.408082,0.843854,0.408082,0.633319,-0.82931,0.753902,0.136737,0.283662,-0.957659,-0.748058,0.753902,0.646919,-0.416147,-0.416147,-0.292139,0.834223,0.753902,0.96017,0.004426,-0.416147,-0.547729,-0.91113,-0.91113,-0.275163,-0.91113,0.283662,0.008851,0.420167,0.956376,-0.84622,-0.961397,0.99999,-0.132352,-0.84622,0.683262,-0.961397,0.912945,-0.536573,0.912945,0.773891,-0.558789,-0.656987,0.990607,0.958924,-0.287903,-0.663634,0.656987,0.762558,-0.909297,0.909297,0.956376,0.551427,0.656987,0.279415,-0.99999,0.909297,0.836656,0.412118,-0.412118,-0.961397,0.412118,0.958924,-0.008852,0.463021,-3.273704,1.588153,3.493916,225.950846,-0.133526,1.588153,0.935752,3.493916,2.237161,-0.63586,2.237161,1.22196,0.6738,-0.871448,7.244607,3.380515,0.300632,0.887143,0.871448,1.178754,2.18504,-2.18504,-3.273704,0.661006,0.871448,0.291006,-225.950846,-2.18504,-1.527499,-0.452316,0.452316,3.493916,-0.452316,3.380515,160
-31,5,19,9,13,-11,-17,36,-10,8,22,-8,26,20,28,19,13,-4,2,27,16,4,14,16,-9,113,77,9,9,15,1,46,5,15,2,-9,0.914742,0.283662,0.988705,-0.91113,0.907447,0.004426,-0.275163,-0.127964,-0.839072,-0.1455,-0.999961,-0.1455,0.646919,0.408082,-0.962606,0.988705,0.907447,-0.653644,-0.416147,-0.292139,-0.957659,-0.653644,0.136737,-0.957659,-0.91113,0.995267,-0.030975,-0.91113,-0.91113,-0.759688,0.540302,-0.432178,0.283662,-0.759688,-0.416147,-0.91113,0.404038,-0.958924,0.149877,0.412118,0.420167,0.99999,0.961397,-0.991779,0.544021,0.989358,-0.008851,-0.989358,0.762558,0.912945,0.270906,0.149877,0.420167,0.756802,0.909297,0.956376,-0.287903,-0.756802,0.990607,-0.287903,-0.412118,-0.097182,0.99952,0.412118,0.412118,0.650288,0.841471,0.901788,-0.958924,0.650288,0.909297,-0.412118,0.441696,-3.380515,0.151589,-0.452316,0.463021,225.950846,-3.493916,7.750471,-0.648361,-6.799711,0.008852,6.799711,1.178754,2.237161,-0.28143,0.151589,0.463021,-1.157821,-2.18504,-3.273704,0.300632,1.157821,7.244607,0.300632,0.452316,-0.097644,-32.268576,-0.452316,-0.452316,-0.855993,1.557408,-2.086614,-3.380515,-0.855993,-2.18504,0.452316,186
5,33,11,-11,18,-14,-3,5,1,11,19,17,0,41,-12,23,25,27,6,14,-7,-6,545,22,15,-4,28,137,464,-11,9,11,-12,23,24,-28,0.283662,-0.013277,0.004426,0.004426,0.660317,0.136737,-0.989992,0.283662,0.540302,0.004426,0.988705,-0.275163,1,-0.987339,0.843854,-0.532833,0.991203,-0.292139,0.96017,0.136737,0.753902,0.96017,-0.066277,-0.999961,-0.759688,-0.653644,-0.962606,0.334165,0.577027,0.004426,-0.91113,0.004426,0.843854,-0.532833,0.424179,-0.962606,-0.958924,0.999912,-0.99999,0.99999,-0.750987,-0.990607,-0.14112,-0.958924,0.841471,-0.99999,0.149877,-0.961397,0,-0.158623,0.536573,-0.84622,-0.132352,0.956376,-0.279415,0.990607,-0.656987,0.279415,-0.997801,-0.008851,0.650288,0.756802,0.270906,-0.942514,-0.816725,0.99999,0.412118,-0.99999,0.536573,-0.84622,-0.905578,-0.270906,-3.380515,-75.313015,-225.950846,225.950846,-1.137314,-7.244607,0.142547,-3.380515,1.557408,-225.950846,0.151589,3.493916,0,0.160657,0.63586,1.588153,-0.133526,-3.273704,-0.291006,7.244607,-0.871448,0.291006,15.055066,0.008852,-0.855993,-1.157821,-0.28143,-2.820503,-1.415403,225.950846,-0.452316,-225.950846,0.63586,1.588153,-2.134897,0.28143,111
7,25,174,276,6,16,31,1,24,26,4,-22,15,42,27,16,16,-6,3,17,25,54,11,-15,4,16,7,39,22,20,11,21,114,247,25,9,0.753902,0.991203,-0.350769,0.895984,0.96017,-0.957659,0.914742,0.540302,0.424179,0.646919,-0.653644,-0.999961,-0.759688,-0.399985,-0.292139,-0.957659,-0.957659,0.96017,-0.989992,-0.275163,0.991203,-0.82931,0.004426,-0.759688,-0.653644,-0.957659,0.753902,0.266643,-0.999961,0.408082,0.004426,-0.547729,0.619521,-0.375538,0.991203,-0.91113,0.656987,-0.132352,-0.936462,-0.444086,-0.279415,-0.287903,-0.404038,0.841471,-0.905578,0.762558,-0.756802,0.008851,0.650288,-0.916522,0.956376,-0.287903,-0.287903,0.279415,0.14112,-0.961397,-0.132352,-0.558789,-0.99999,-0.650288,-0.756802,-0.287903,0.656987,0.963795,-0.008851,0.912945,-0.99999,0.836656,0.78498,0.926807,-0.132352,0.412118,0.871448,-0.133526,2.669739,-0.49564,-0.291006,0.300632,-0.441696,1.557408,-2.134897,1.178754,1.157821,-0.008852,-0.855993,2.291388,-3.273704,0.300632,0.300632,0.291006,-0.142547,3.493916,-0.133526,0.6738,-225.950846,0.855993,1.157821,0.300632,0.871448,3.614554,0.008852,2.237161,-225.950846,-1.527499,1.267077,-2.467948,-0.133526,-0.452316,150
-28,14,10,22,13,-4,13,49,10,5,23,18,161,8,-11,26,0,84,164,18,-5,4,12,138,1,5,-19,0,0,26,22,3,-22,-7,2,-8,-0.962606,0.136737,-0.839072,-0.999961,0.907447,-0.653644,0.907447,0.300593,-0.839072,0.283662,-0.532833,0.660317,-0.711775,-0.1455,0.004426,0.646919,1,-0.680023,0.803775,0.660317,0.283662,-0.653644,0.843854,0.973649,0.540302,0.283662,0.988705,1,1,0.646919,-0.999961,-0.989992,-0.999961,0.753902,-0.416147,-0.1455,-0.270906,0.990607,-0.544021,-0.008851,0.420167,0.756802,0.420167,-0.953753,-0.544021,-0.958924,-0.84622,-0.750987,-0.702408,0.989358,0.99999,0.762558,0,0.73319,0.594933,-0.750987,0.958924,-0.756802,-0.536573,-0.228052,0.841471,-0.958924,-0.149877,0,0,0.762558,-0.008851,0.14112,0.008851,-0.656987,0.909297,-0.989358,0.28143,7.244607,0.648361,0.008852,0.463021,-1.157821,0.463021,-3.172909,0.648361,-3.380515,1.588153,-1.137314,0.98684,-6.799711,225.950846,1.178754,0,-1.078184,0.740173,-1.137314,3.380515,1.157821,-0.63586,-0.234224,1.557408,-3.380515,-0.151589,0,0,1.178754,0.008852,-0.142547,-0.008852,-0.871448,-2.18504,6.799711,159
33,23,129,149,4,-7,18,44,166,54,-9,-3,-4,15,17,15,-8,-25,12,17,4,-4,-5,-15,-7,-1,5,1,14,-3,12,4,37,-7,18,5,-0.013277,-0.532833,-0.981106,-0.223741,-0.653644,0.753902,0.660317,0.999843,-0.875459,-0.82931,-0.91113,-0.989992,-0.653644,-0.759688,-0.275163,-0.759688,-0.1455,0.991203,0.843854,-0.275163,-0.653644,-0.653644,0.283662,-0.759688,0.753902,0.540302,0.283662,0.540302,0.136737,-0.989992,0.843854,-0.653644,0.765414,0.753902,0.660317,0.283662,0.999912,-0.84622,-0.193473,-0.974649,-0.756802,-0.656987,-0.750987,0.017702,0.483292,-0.558789,-0.412118,-0.14112,0.756802,0.650288,-0.961397,0.650288,-0.989358,0.132352,-0.536573,-0.961397,-0.756802,0.756802,0.958924,-0.650288,-0.656987,-0.841471,-0.958924,0.841471,0.990607,-0.14112,-0.536573,-0.756802,-0.643538,-0.656987,-0.750987,-0.958924,-75.313015,1.588153,0.197199,4.356148,1.157821,-0.871448,-1.137314,0.017705,-0.552043,0.6738,0.452316,0.142547,-1.157821,-0.855993,3.493916,-0.855993,6.799711,0.133526,-0.63586,3.493916,1.157821,-1.157821,3.380515,0.855993,-0.871448,-1.557408,-3.380515,1.557408,7.244607,0.142547,-0.63586,1.157821,-0.840771,-0.871448,-1.137314,-3.380515,162
12,20,-13,-13,17,164,32,7,-30,5,-7,18,8,19,0,22,9,7,17,-11,-15,-12,0,-4,9,11,54,40,17,-3,-5,15,24,19,7,165,0.843854,0.408082,0.907447,0.907447,-0.275163,0.803775,0.834223,0.753902,0.154251,0.283662,0.753902,0.660317,-0.1455,0.988705,1,-0.999961,-0.91113,0.753902,-0.275163,0.004426,-0.759688,0.843854,1,-0.653644,-0.91113,0.004426,-0.82931,-0.666938,-0.275163,-0.989992,0.283662,-0.759688,0.424179,0.988705,0.753902,-0.066337,-0.536573,0.912945,-0.420167,-0.420167,-0.961397,0.594933,0.551427,0.656987,0.988032,-0.958924,-0.656987,-0.750987,0.989358,0.149877,0,-0.008851,0.412118,0.656987,-0.961397,0.99999,-0.650288,0.536573,0,0.756802,0.412118,-0.99999,-0.558789,0.745113,-0.961397,-0.14112,0.958924,0.650288,-0.905578,0.149877,0.656987,0.997797,-0.63586,2.237161,-0.463021,-0.463021,3.493916,0.740173,0.661006,0.871448,6.405331,-3.380515,-0.871448,-1.137314,-6.799711,0.151589,0,0.008852,-0.452316,0.871448,3.493916,225.950846,0.855993,0.63586,0,-1.157821,-0.452316,-225.950846,0.6738,-1.117215,3.493916,0.142547,3.380515,-0.855993,-2.134897,0.151589,0.871448,-15.041353,169
10,0,15,20,-6,-2,2,11,-28,42,7,-12,95,68,31,20,24,-16,251,31,11,10,-1,6,51,33,35,3,13,15,30,30,6,21,-5,2,-0.839072,1,-0.759688,0.408082,0.96017,-0.416147,-0.416147,0.004426,-0.962606,-0.399985,0.753902,0.843854,0.730174,0.440143,0.914742,0.408082,0.424179,-0.957659,0.946878,0.914742,0.004426,-0.839072,0.540302,0.96017,0.742154,-0.013277,-0.903692,-0.989992,0.907447,-0.759688,0.154251,0.154251,0.96017,-0.547729,0.283662,-0.416147,-0.544021,0,0.650288,0.912945,0.279415,-0.909297,0.909297,-0.99999,-0.270906,-0.916522,0.656987,0.536573,0.683262,-0.897928,-0.404038,0.912945,-0.905578,0.287903,-0.321594,-0.404038,-0.99999,-0.544021,-0.841471,-0.279415,0.670229,0.999912,-0.428183,0.14112,0.420167,0.650288,-0.988032,-0.988032,-0.279415,0.836656,0.958924,0.909297,0.648361,0,-0.855993,2.237161,0.291006,2.18504,-2.18504,-225.950846,0.28143,2.291388,0.871448,0.63586,0.935752,-2.040082,-0.441696,2.237161,-2.134897,-0.300632,-0.339636,-0.441696,-225.950846,0.648361,-1.557408,-0.291006,0.903086,-75.313015,0.473815,-0.142547,0.463021,-0.855993,-6.405331,-6.405331,-0.291006,-1.527499,3.380515,-2.18504,134
-1,-2,2,43,11,-6,13,43,151,12,12,0,-3,85,83,31,0,5,-8,6,26,15,11,1,16,35,12,18,16,-8,-18,15,-6,36,26,-9,0.540302,-0.416147,-0.416147,0.555113,0.004426,0.96017,0.907447,0.555113,0.979355,0.843854,0.843854,1,-0.989992,-0.984377,0.24954,0.914742,1,0.283662,-0.1455,0.96017,0.646919,-0.759688,0.004426,0.540302,-0.957659,-0.903692,0.843854,0.660317,-0.957659,-0.1455,0.660317,-0.759688,0.96017,-0.127964,0.646919,-0.91113,-0.841471,-0.909297,0.909297,-0.831775,-0.99999,0.279415,0.420167,-0.831775,0.20215,-0.536573,-0.536573,0,-0.14112,-0.176076,0.968364,-0.404038,0,-0.958924,-0.989358,-0.279415,0.762558,0.650288,-0.99999,0.841471,-0.287903,-0.428183,-0.536573,-0.750987,-0.287903,-0.989358,0.750987,0.650288,0.279415,-0.991779,0.762558,-0.412118,-1.557408,2.18504,-2.18504,-1.498387,-225.950846,0.291006,0.463021,-1.498387,0.206411,-0.63586,-0.63586,0,0.142547,0.17887,3.880596,-0.441696,0,-3.380515,6.799711,-0.291006,1.178754,-0.855993,-225.950846,1.557408,0.300632,0.473815,-0.63586,-1.137314,0.300632,6.799711,1.137314,-0.855993,0.291006,7.750471,1.178754,0.452316,160
9,27,0,14,-1,-26,11,37,-30,37,9,1,16,31,29,15,-3,-3,8,36,16,24,8,-9,-11,90,50,15,3,-12,6,35,0,-20,5,-13,-0.91113,-0.292139,1,0.136737,0.540302,0.646919,0.004426,0.765414,0.154251,0.765414,-0.91113,0.540302,-0.957659,0.914742,-0.748058,-0.759688,-0.989992,-0.989992,-0.1455,-0.127964,-0.957659,0.424179,-0.1455,-0.91113,0.004426,-0.448074,0.964966,-0.759688,-0.989992,0.843854,0.96017,-0.903692,1,0.408082,0.283662,0.907447,0.412118,0.956376,0,0.990607,-0.841471,-0.762558,-0.99999,-0.643538,0.988032,-0.643538,0.412118,0.841471,-0.287903,-0.404038,-0.663634,0.650288,-0.14112,-0.14112,0.989358,-0.991779,-0.287903,-0.905578,0.989358,-0.412118,0.99999,0.893997,-0.262375,0.650288,0.14112,0.536573,-0.279415,-0.428183,0,-0.912945,-0.958924,-0.420167,-0.452316,-3.273704,0,7.244607,-1.557408,-1.178754,-225.950846,-0.840771,6.405331,-0.840771,-0.452316,1.557408,0.300632,-0.441696,0.887143,-0.855993,0.142547,0.142547,-6.799711,7.750471,0.300632,-2.134897,-6.799711,0.452316,225.950846,-1.9952,-0.271901,-0.855993,-0.142547,0.63586,-0.291006,0.473815,0,-2.237161,-3.380515,-0.463021,186
9,4,-2,463,88,7,8,39,32,452,30,10,2,19,49,75,6,0,7,9,19,43,1,0,7,10,-4,7,2,5,30,6,21,33,19,4,-0.91113,-0.653644,-0.416147,-0.375482,0.999373,0.753902,-0.1455,0.266643,0.834223,0.925159,0.154251,-0.839072,-0.416147,0.988705,0.300593,0.921751,0.96017,1,0.753902,-0.91113,0.988705,0.555113,0.540302,1,0.753902,-0.839072,-0.653644,0.753902,-0.416147,0.283662,0.154251,0.96017,-0.547729,-0.013277,0.988705,-0.653644,0.412118,-0.756802,-0.909297,-0.92683,0.035398,0.656987,0.989358,0.963795,0.551427,-0.37958,-0.988032,-0.544021,0.909297,0.149877,-0.953753,-0.387782,-0.279415,0,0.656987,0.412118,0.149877,-0.831775,0.841471,0,0.656987,-0.544021,0.756802,0.656987,0.909297,-0.958924,-0.988032,-0.279415,0.836656,0.999912,0.149877,-0.756802,-0.452316,1.157821,2.18504,2.468376,0.035421,0.871448,-6.799711,3.614554,0.661006,-0.410286,-6.405331,0.648361,-2.18504,0.151589,-3.172909,-0.420701,-0.291006,0,0.871448,-0.452316,0.151589,-1.498387,1.557408,0,0.871448,0.648361,-1.157821,0.871448,-2.18504,-3.380515,-6.405331,-0.291006,-1.527499,-75.313015,0.151589,1.157821,110
14,-9,2,8,10,9,32,31,22,-5,23,10,-4,17,-8,-8,19,-10,-2,26,19,5,560,11,11,29,11,138,464,-10,-21,27,-14,12,20,-6,0.136737,-0.91113,-0.416147,-0.1455,-0.839072,-0.91113,0.834223,0.914742,-0.999961,0.283662,-0.532833,-0.839072,-0.653644,-0.275163,-0.1455,-0.1455,0.988705,-0.839072,-0.416147,0.646919,0.988705,0.283662,0.699208,0.004426,0.004426,-0.748058,0.004426,0.973649,0.577027,-0.839072,-0.547729,-0.292139,0.136737,0.843854,0.408082,0.96017,0.990607,-0.412118,0.909297,0.989358,-0.544021,0.412118,0.551427,-0.404038,-0.008851,0.958924,-0.84622,-0.544021,0.756802,-0.961397,-0.989358,-0.989358,0.149877,0.544021,-0.909297,0.762558,0.149877,-0.958924,0.714919,-0.99999,-0.99999,-0.663634,-0.99999,-0.228052,-0.816725,0.544021,-0.836656,0.956376,-0.990607,-0.536573,0.912945,0.279415,7.244607,0.452316,-2.18504,-6.799711,0.648361,-0.452316,0.661006,-0.441696,0.008852,3.380515,1.588153,0.648361,-1.157821,3.493916,6.799711,6.799711,0.151589,-0.648361,2.18504,1.178754,0.151589,-3.380515,1.02247,-225.950846,-225.950846,0.887143,-225.950846,-0.234224,-1.415403,-0.648361,1.527499,-3.273704,-7.244607,-0.63586,2.237161,0.291006,111
-7,23,-12,17,-1,-1,17,158,27,6,6,-22,13,42,-3,2,10,-9,19,-7,-14,-24,10,-11,17,2,-15,22,3,7,1,3,-22,-15,-2,23,0.753902,-0.532833,0.843854,-0.275163,0.540302,0.540302,-0.275163,0.605528,-0.292139,0.96017,0.96017,-0.999961,0.907447,-0.399985,-0.989992,-0.416147,-0.839072,-0.91113,0.988705,0.753902,0.136737,0.424179,-0.839072,0.004426,-0.275163,-0.416147,-0.759688,-0.999961,-0.989992,0.753902,0.540302,-0.989992,-0.999961,-0.759688,-0.416147,-0.532833,-0.656987,-0.84622,0.536573,-0.961397,-0.841471,-0.841471,-0.961397,0.795824,0.956376,-0.279415,-0.279415,0.008851,0.420167,-0.916522,-0.14112,0.909297,-0.544021,-0.412118,0.149877,-0.656987,-0.990607,0.905578,-0.544021,0.99999,-0.961397,0.909297,-0.650288,-0.008851,0.14112,0.656987,0.841471,0.14112,0.008851,-0.650288,-0.909297,-0.84622,-0.871448,1.588153,0.63586,3.493916,-1.557408,-1.557408,3.493916,1.314265,-3.273704,-0.291006,-0.291006,-0.008852,0.463021,2.291388,0.142547,-2.18504,0.648361,0.452316,0.151589,-0.871448,-7.244607,2.134897,0.648361,225.950846,3.493916,-2.18504,0.855993,0.008852,-0.142547,0.871448,1.557408,-0.142547,-0.008852,0.855993,2.18504,1.588153,146
0,12,193,284,4,9,-3,13,37,-8,18,8,1,4,-10,-19,0,8,12,27,6,18,11,-6,17,16,23,6,-20,-17,3,2,115,211,8,-19,1,0.843854,-0.206453,0.308994,-0.653644,-0.91113,-0.989992,0.907447,0.765414,-0.1455,0.660317,-0.1455,0.540302,-0.653644,-0.839072,0.988705,1,-0.1455,0.843854,-0.292139,0.96017,0.660317,0.004426,0.96017,-0.275163,-0.957659,-0.532833,0.96017,0.408082,-0.275163,-0.989992,-0.416147,-0.32581,-0.871133,-0.1455,0.988705,0,-0.536573,-0.978457,0.951064,-0.756802,0.412118,-0.14112,0.420167,-0.643538,-0.989358,-0.750987,0.989358,0.841471,-0.756802,0.544021,-0.149877,0,0.989358,-0.536573,0.956376,-0.279415,-0.750987,-0.99999,0.279415,-0.961397,-0.287903,-0.84622,-0.279415,-0.912945,0.961397,0.14112,0.909297,0.945435,-0.491048,0.989358,-0.149877,0,-0.63586,4.739373,3.077936,1.157821,-0.452316,0.142547,0.463021,-0.840771,6.799711,-1.137314,-6.799711,1.557408,1.157821,-0.648361,-0.151589,0,-6.799711,-0.63586,-3.273704,-0.291006,-1.137314,-225.950846,0.291006,3.493916,0.300632,1.588153,-0.291006,-2.237161,-3.493916,-0.142547,-2.18504,-2.901801,0.563689,-6.799711,-0.151589,150
6,28,-12,-16,8,-3,25,30,8,4,2,-8,25,8,-8,1,10,59,35,40,32,20,24,126,-10,19,0,21,24,28,0,30,16,8,31,15,0.96017,-0.962606,0.843854,-0.957659,-0.1455,-0.989992,0.991203,0.154251,-0.1455,-0.653644,-0.416147,-0.1455,0.991203,-0.1455,-0.1455,0.540302,-0.839072,-0.77108,-0.903692,-0.666938,0.834223,0.408082,0.424179,0.943984,-0.839072,0.988705,1,-0.547729,0.424179,-0.962606,1,0.154251,-0.957659,-0.1455,0.914742,-0.759688,-0.279415,0.270906,0.536573,0.287903,0.989358,-0.14112,-0.132352,-0.988032,0.989358,-0.756802,0.909297,-0.989358,-0.132352,0.989358,-0.989358,0.841471,-0.544021,0.636738,-0.428183,0.745113,0.551427,0.912945,-0.905578,0.329991,0.544021,0.149877,0,0.836656,-0.905578,0.270906,0,-0.988032,-0.287903,0.989358,-0.404038,0.650288,-0.291006,-0.28143,0.63586,-0.300632,-6.799711,0.142547,-0.133526,-6.405331,-6.799711,1.157821,-2.18504,6.799711,-0.133526,-6.799711,6.799711,1.557408,0.648361,-0.825774,0.473815,-1.117215,0.661006,2.237161,-2.134897,0.349572,-0.648361,0.151589,0,-1.527499,-2.134897,-0.28143,0,-6.405331,0.300632,-6.799711,-0.441696,-0.855993,159
19,0,153,162,-2,-6,19,33,152,52,18,-2,-1,12,-14,8,-2,-4,-1,-4,-6,14,11,6,-5,26,-5,9,10,21,22,30,-4,22,5,10,0.988705,1,-0.59137,0.206482,-0.416147,0.96017,0.988705,-0.013277,0.359044,-0.162991,0.660317,-0.416147,0.540302,0.843854,0.136737,-0.1455,-0.416147,-0.653644,0.540302,-0.653644,0.96017,0.136737,0.004426,0.96017,0.283662,0.646919,0.283662,-0.91113,-0.839072,-0.547729,-0.999961,0.154251,-0.653644,-0.999961,0.283662,-0.839072,0.149877,0,0.806401,-0.97845,-0.909297,0.279415,0.149877,0.999912,0.933321,0.986628,-0.750987,-0.909297,-0.841471,-0.536573,-0.990607,0.989358,-0.909297,0.756802,-0.841471,0.756802,0.279415,0.990607,-0.99999,-0.279415,0.958924,0.762558,0.958924,0.412118,-0.544021,0.836656,-0.008851,-0.988032,0.756802,-0.008851,-0.958924,-0.544021,0.151589,0,-1.363615,-4.738666,2.18504,0.291006,0.151589,-75.313015,2.599458,-6.053272,-1.137314,2.18504,-1.557408,-0.63586,-7.244607,-6.799711,2.18504,-1.157821,-1.557408,-1.157821,0.291006,7.244607,-225.950846,-0.291006,3.380515,1.178754,3.380515,-0.452316,0.648361,-1.527499,0.008852,-6.405331,-1.157821,0.008852,-3.380515,0.648361,162
32,17,1,4,17,171,8,18,-16,-27,6,0,-5,13,3,-7,16,-16,-12,20,9,-17,14,-16,-3,12,-5,-1,12,4,-10,7,3,1,9,178,0.834223,-0.275163,0.540302,-0.653644,-0.275163,0.215105,-0.1455,0.660317,-0.957659,-0.292139,0.96017,1,0.283662,0.907447,-0.989992,0.753902,-0.957659,-0.957659,0.843854,0.408082,-0.91113,-0.275163,0.136737,-0.957659,-0.989992,0.843854,0.283662,0.540302,0.843854,-0.653644,-0.839072,0.753902,-0.989992,0.540302,-0.91113,-0.479439,0.551427,-0.961397,0.841471,-0.756802,-0.961397,0.976591,0.989358,-0.750987,0.287903,-0.956376,-0.279415,0,0.958924,0.420167,0.14112,-0.656987,-0.287903,0.287903,0.536573,0.912945,0.412118,0.961397,0.990607,0.287903,-0.14112,-0.536573,0.958924,-0.841471,-0.536573,-0.756802,0.544021,0.656987,0.14112,0.841471,0.412118,0.877575,0.661006,3.493916,1.557408,1.157821,3.493916,4.54006,-6.799711,-1.137314,-0.300632,3.273704,-0.291006,0,3.380515,0.463021,-0.142547,-0.871448,0.300632,-0.300632,0.63586,2.237161,-0.452316,-3.493916,7.244607,-0.300632,0.142547,-0.63586,3.380515,-1.557408,-0.63586,1.157821,-0.648361,0.871448,-0.142547,1.557408,-0.452316,-1.830422,169
4,28,26,-34,-1,-8,17,3,-15,-1,16,10,87,70,-14,13,18,3,236,7,-7,-19,3,44,28,32,7,9,22,29,2,22,10,-3,10,0,-0.653644,-0.962606,0.646919,-0.84857,0.540302,-0.1455,-0.275163,-0.989992,-0.759688,0.540302,-0.957659,-0.839072,0.56975,0.633319,0.136737,0.907447,0.660317,-0.989992,-0.92846,0.753902,0.753902,0.988705,-0.989992,0.999843,-0.962606,0.834223,0.753902,-0.91113,-0.999961,-0.748058,-0.416147,-0.999961,-0.839072,-0.989992,-0.839072,1,-0.756802,0.270906,0.762558,-0.529083,-0.841471,-0.989358,-0.961397,0.14112,-0.650288,-0.841471,-0.287903,-0.544021,-0.821818,0.773891,-0.990607,0.420167,-0.750987,0.14112,-0.371432,0.656987,-0.656987,-0.149877,0.14112,0.017702,0.270906,0.551427,0.656987,0.412118,-0.008851,-0.663634,0.909297,-0.008851,-0.544021,-0.14112,-0.544021,0,1.157821,-0.28143,1.178754,0.623499,-1.557408,6.799711,3.493916,-0.142547,0.855993,-1.557408,0.300632,0.648361,-1.442417,1.22196,-7.244607,0.463021,-1.137314,-0.142547,0.400052,0.871448,-0.871448,-0.151589,-0.142547,0.017705,-0.28143,0.661006,0.871448,-0.452316,0.008852,0.887143,-2.18504,0.008852,0.648361,0.142547,0.648361,0,134
